Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Lanes_or_Medians,Light_conditions,Weather_conditions,Type_of_collision,Cause_of_accident,Location,Accident_severity
07:30:00,Wednesday,Over 51,Male,High school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Windy,Vehicle with vehicle collision,Changing lane to the right,"OMR, Chennai",Slight Injury
07:30:00,Wednesday,31-50,Male,,,,Undivided Two way,Darkness - lights lit,Windy,Collision with pedestrians,Changing lane to the right,"Chromepet, Chennai",Slight Injury
11:44:00,Wednesday,Over 51,Male,High school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Outer Ring Road, Chennai",Fatal injury
18:15:00,Thursday,Over 51,Male,Junior high school,Employee,Above 10yr,,Darkness - lights lit,Raining,Collision with roadside objects,No distancing,"Old Mahabalipuram Road, Chennai",Serious Injury
18:15:00,Thursday,Under 18,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Vehicle with vehicle collision,Changing lane to the left,"Tambaram, Chennai",Serious Injury
14:29:00,Saturday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Unknown,Vehicle with vehicle collision,Changing lane to the right,"ECR, Chennai",Slight Injury
14:29:00,Saturday,18-30,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Unknown,Vehicle with vehicle collision,No priority to vehicle,"GST Road, Chennai",Slight Injury
02:10:00,Saturday,Unknown,Female,Unknown,Employee,Below 1yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the left,"Alandur, Chennai",Slight Injury
17:15:00,Wednesday,Over 51,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Unknown,Vehicle with vehicle collision,No priority to vehicle,"Rajiv Gandhi Salai, Chennai",Serious Injury
11:29:00,Saturday,18-30,Male,High school,Employee,2-5yr,Double carriageway (median),Daylight,Normal,Rollover,Moving Backward,"Poonamallee High Road, Chennai",Slight Injury
11:29:00,Saturday,Over 51,Male,Junior high school,Owner,1-2yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Turnover,"Porur, Chennai",Slight Injury
11:29:00,Saturday,Over 51,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Velachery Main Road, Chennai",Slight Injury
11:29:00,Saturday,Over 51,Male,Elementary school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,No distancing,"OMR, Chennai",Slight Injury
10:20:00,Sunday,Over 51,Male,Elementary school,Owner,5-10yr,,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Chromepet, Chennai",Slight Injury
10:20:00,Sunday,31-50,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Outer Ring Road, Chennai",Slight Injury
10:20:00,Sunday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Old Mahabalipuram Road, Chennai",Slight Injury
18:05:00,Tuesday,31-50,Male,High school,Employee,5-10yr,other,Darkness - lights lit,Raining,Vehicle with vehicle collision,Driving at high speed,"Tambaram, Chennai",Slight Injury
18:05:00,Tuesday,18-30,Male,Junior high school,Employee,5-10yr,other,Darkness - lights lit,Raining,Vehicle with vehicle collision,Overtaking,"ECR, Chennai",Slight Injury
13:32:00,Wednesday,Over 51,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Other,"GST Road, Chennai",Slight Injury
13:32:00,Wednesday,Over 51,Male,Junior high school,,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Alandur, Chennai",Slight Injury
13:32:00,Wednesday,31-50,Male,Junior high school,Employee,2-5yr,One way,Daylight,Normal,Collision with roadside objects,No priority to pedestrian,"Rajiv Gandhi Salai, Chennai",Slight Injury
15:20:00,Tuesday,18-30,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Poonamallee High Road, Chennai",Slight Injury
09:51:00,Thursday,Over 51,Male,,,,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Porur, Chennai",Slight Injury
11:50:00,Monday,Unknown,Female,Elementary school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Velachery Main Road, Chennai",Slight Injury
11:50:00,Monday,18-30,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"OMR, Chennai",Slight Injury
11:50:00,Monday,18-30,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Other,"Chromepet, Chennai",Slight Injury
10:35:00,Wednesday,Under 18,Male,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Outer Ring Road, Chennai",Serious Injury
10:35:00,Wednesday,Under 18,Male,Junior high school,Owner,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Old Mahabalipuram Road, Chennai",Serious Injury
10:35:00,Wednesday,31-50,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Tambaram, Chennai",Serious Injury
18:30:00,Thursday,18-30,Male,Elementary school,Other,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the left,"ECR, Chennai",Slight Injury
18:30:00,Thursday,31-50,Male,Elementary school,Employee,5-10yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the left,"GST Road, Chennai",Slight Injury
18:30:00,Friday,31-50,Male,Junior high school,,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Alandur, Chennai",Slight Injury
18:30:00,Friday,18-30,Male,Junior high school,Employee,5-10yr,Double carriageway (median),Darkness - lights lit,Normal,Rollover,Changing lane to the left,"Rajiv Gandhi Salai, Chennai",Slight Injury
11:55:00,Friday,31-50,Male,Elementary school,Employee,Above 10yr,One way,Daylight,Normal,Collision with roadside objects,Driving carelessly,"Poonamallee High Road, Chennai",Slight Injury
11:55:00,Friday,31-50,Male,Junior high school,,Below 1yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Porur, Chennai",Slight Injury
07:30:00,Wednesday,Over 51,Male,Junior high school,Employee,5-10yr,Undivided Two way,Darkness - lights lit,Other,Vehicle with vehicle collision,No priority to pedestrian,"Velachery Main Road, Chennai",Slight Injury
07:30:00,Wednesday,31-50,Male,Elementary school,Employee,1-2yr,One way,Darkness - lights lit,Other,Collision with roadside objects,Getting off the vehicle improperly,"OMR, Chennai",Slight Injury
00:09:00,Monday,18-30,Male,,,,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"Chromepet, Chennai",Slight Injury
00:09:00,Monday,31-50,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the left,"Outer Ring Road, Chennai",Slight Injury
19:47:00,Saturday,18-30,Female,High school,Owner,2-5yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,No priority to vehicle,"Old Mahabalipuram Road, Chennai",Serious Injury
19:47:00,Saturday,31-50,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Rollover,No distancing,"Tambaram, Chennai",Serious Injury
19:00:00,Wednesday,31-50,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Rollover,No priority to pedestrian,"195 Feet Road, Anna Nagar",Slight Injury
19:00:00,Wednesday,Under 18,Male,Above high school,Owner,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Collision with pedestrians,No priority to pedestrian,"Nungambakkam, Chennai",Slight Injury
12:00:00,Thursday,Unknown,Female,,,,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Mount Road, Chennai",Slight Injury
12:00:00,Thursday,18-30,Male,Elementary school,Owner,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"T Nagar, Chennai",Slight Injury
22:42:00,Friday,18-30,Male,Junior high school,Employee,1-2yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the right,"GST Road, Chennai",Slight Injury
07:55:00,Monday,18-30,Male,,Owner,5-10yr,Undivided Two way,Daylight,Normal,Collision with pedestrians,Changing lane to the left,"Chromepet, Chennai",Serious Injury
07:25:00,Friday,31-50,Male,Junior high school,Employee,Below 1yr,other,Daylight,Normal,Collision with pedestrians,Moving Backward,"Outer Ring Road, Chennai",Serious Injury
07:25:00,Friday,31-50,Male,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Old Mahabalipuram Road, Chennai",Serious Injury
23:25:00,Saturday,Unknown,Female,Junior high school,Employee,5-10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving to the left,"Tambaram, Chennai",Serious Injury
23:25:00,Saturday,18-30,Male,Junior high school,Employee,Above 10yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving to the left,"Rajiv Gandhi Salai, Chennai",Serious Injury
15:10:00,Wednesday,Over 51,Male,Elementary school,Employee,2-5yr,One way,Daylight,Normal,Collision with roadside objects,No priority to pedestrian,"Poonamallee High Road, Chennai",Serious Injury
15:10:00,Wednesday,31-50,Male,Elementary school,Owner,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Porur, Chennai",Serious Injury
17:00:00,Wednesday,Unknown,Female,Junior high school,Employee,1-2yr,Undivided Two way,Darkness - lights lit,Other,Collision with roadside objects,Changing lane to the right,"Velachery Main Road, Chennai",Serious Injury
17:00:00,Wednesday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Other,Vehicle with vehicle collision,Driving carelessly,"OMR, Chennai",Serious Injury
16:10:00,Tuesday,18-30,Male,Junior high school,Employee,2-5yr,other,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Alandur, Chennai",Slight Injury
13:29:00,Saturday,31-50,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Getting off the vehicle improperly,"GST Road, Chennai",Serious Injury
13:29:00,Saturday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving under the influence of drugs,"Old Mahabalipuram Road, Chennai",Serious Injury
12:40:00,Friday,Over 51,Male,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Tambaram, Chennai",Serious Injury
12:40:00,Friday,18-30,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Driving carelessly,"196 Feet Road, Anna Nagar",Serious Injury
15:30:00,Friday,Over 51,Male,Junior high school,Employee,Above 10yr,other,Daylight,Normal,Collision with roadside objects,Moving Backward,"Nungambakkam, Chennai",Slight Injury
15:30:00,Friday,31-50,Male,Elementary school,Employee,5-10yr,other,Daylight,Normal,Vehicle with vehicle collision,Turnover,"Mount Road, Chennai",Slight Injury
15:30:00,Friday,31-50,Male,,Employee,,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"T Nagar, Chennai",Slight Injury
15:30:00,Friday,31-50,Male,,Employee,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Rajiv Gandhi Salai, Chennai",Slight Injury
15:30:00,Friday,31-50,Male,Elementary school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Kamarajar Salai, Chennai",Slight Injury
03:32:00,Saturday,Under 18,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Moving Backward,"Thirumangalam, Chennai",Fatal injury
04:00:00,Friday,18-30,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the left,"GST Road, Chennai",Slight Injury
04:00:00,Friday,18-30,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Overturning,"Poonamallee High Road, Chennai",Slight Injury
04:00:00,Friday,18-30,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Raining,Vehicle with vehicle collision,No distancing,"Porur, Chennai",Slight Injury
04:00:00,Friday,18-30,Male,Elementary school,Employee,Below 1yr,Undivided Two way,Daylight,Raining,Vehicle with vehicle collision,Driving carelessly,"Velachery Main Road, Chennai",Slight Injury
15:50:00,Saturday,18-30,Male,Elementary school,Employee,5-10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"OMR, Chennai",Slight Injury
08:50:00,Friday,Under 18,Male,Elementary school,Employee,1-2yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the left,"Chromepet, Chennai",Slight Injury
00:25:00,Sunday,18-30,Male,Elementary school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Outer Ring Road, Chennai",Slight Injury
00:25:00,Sunday,31-50,Male,Elementary school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Old Mahabalipuram Road, Chennai",Slight Injury
00:25:00,Sunday,31-50,Male,Elementary school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Tambaram, Chennai",Serious Injury
00:10:00,Sunday,18-30,Male,Elementary school,Employee,5-10yr,other,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"ECR, Chennai",Serious Injury
00:10:00,Sunday,18-30,Male,,,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"GST Road, Chennai",Serious Injury
15:20:00,Saturday,Unknown,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Alandur, Chennai",Serious Injury
15:20:00,Saturday,31-50,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Rajiv Gandhi Salai, Chennai",Slight Injury
15:20:00,Saturday,31-50,Male,Elementary school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,No distancing,"Mount Road, Chennai",Slight Injury
16:30:00,Saturday,Under 18,Male,Elementary school,Employee,5-10yr,other,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Vadapalani, Chennai",Slight Injury
16:30:00,Saturday,Under 18,Male,Elementary school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,Changing lane to the left,"Thirumangalam High Road, Chennai",Slight Injury
